window,building,timestamp,y_true,y_pred
0,Hog_parking_Antoinette,2017-01-08 00:00:00,18.285714285714285,17.73353410989902
0,Hog_parking_Antoinette,2017-01-08 01:00:00,18.428571428571427,18.09781220542022
0,Hog_parking_Antoinette,2017-01-08 02:00:00,18.571428571428573,19.105768893175295
0,Hog_parking_Antoinette,2017-01-08 03:00:00,18.714285714285715,20.23885344349011
0,Hog_parking_Antoinette,2017-01-08 04:00:00,18.857142857142858,21.360946863192535
0,Hog_parking_Antoinette,2017-01-08 05:00:00,19.0,23.76248583467253
0,Hog_parking_Antoinette,2017-01-08 06:00:00,20.0,24.605169147273724
0,Hog_parking_Antoinette,2017-01-08 07:00:00,31.0,25.857546035355195
0,Hog_parking_Antoinette,2017-01-08 08:00:00,31.33333333333333,25.76606296012531
0,Hog_parking_Antoinette,2017-01-08 09:00:00,31.666666666666668,25.76606296012531
0,Hog_parking_Antoinette,2017-01-08 10:00:00,32.0,25.436284333456232
0,Hog_parking_Antoinette,2017-01-08 11:00:00,31.0,23.56113892509721
0,Hog_parking_Antoinette,2017-01-08 12:00:00,30.33333333333333,22.09312446499728
0,Hog_parking_Antoinette,2017-01-08 13:00:00,29.666666666666668,22.084089677695555
0,Hog_parking_Antoinette,2017-01-08 14:00:00,29.0,22.07791600286163
0,Hog_parking_Antoinette,2017-01-08 15:00:00,28.33333333333333,22.07791600286163
0,Hog_parking_Antoinette,2017-01-08 16:00:00,27.666666666666668,21.797023442906028
0,Hog_parking_Antoinette,2017-01-08 17:00:00,27.0,20.741234519310844
0,Hog_parking_Antoinette,2017-01-08 18:00:00,29.0,18.14542315685867
0,Hog_parking_Antoinette,2017-01-08 19:00:00,28.33333333333333,18.7609388538508
0,Hog_parking_Antoinette,2017-01-08 20:00:00,27.666666666666668,18.246403185186043
0,Hog_parking_Antoinette,2017-01-08 21:00:00,27.0,18.004725267910782
0,Hog_parking_Antoinette,2017-01-08 22:00:00,26.0,18.004725267910782
0,Hog_parking_Antoinette,2017-01-08 23:00:00,25.0,18.260316420549014
0,Fox_office_Vicki,2017-01-08 00:00:00,93.7,97.77194799171806
